image_path,label,labels_encoded,split
Healthy/Healthy457.jpg,Healthy,4,train
Macular Scar/Macular Scar276.jpg,Macular Scar,5,train
Macular Scar/Macular Scar260.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1415.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR847.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy285.jpg,Healthy,4,train
Glaucoma/Glaucoma1065.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR88.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR47.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR881.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma808.jpg,Glaucoma,3,train
Macular Scar/Macular Scar26.jpg,Macular Scar,5,train
Retinitis Pigmentosa/Retinitis Pigmentosa44.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR318.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1038.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1213.jpg,Glaucoma,3,train
Glaucoma/Glaucoma725.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1505.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy426.jpg,Healthy,4,train
Glaucoma/Glaucoma31.jpg,Glaucoma,3,train
Healthy/Healthy829.jpg,Healthy,4,train
Glaucoma/Glaucoma751.jpg,Glaucoma,3,train
Glaucoma/Glaucoma431.jpg,Glaucoma,3,train
Healthy/Healthy984.jpg,Healthy,4,train
Diabetic Retinopathy/DR1260.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma742.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR226.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia351.jpg,Myopia,6,train
Retinal Detachment/Retinal Detachment44.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR1219.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy437.jpg,Healthy,4,train
Disc Edema/Disc Edema96.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR1330.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR942.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy690.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment53.jpg,Retinal Detachment,7,train
Healthy/Healthy1005.jpg,Healthy,4,train
Myopia/Myopia231.jpg,Myopia,6,train
Healthy/Healthy587.jpg,Healthy,4,train
Healthy/Healthy807.jpg,Healthy,4,train
Retinitis Pigmentosa/Retinitis Pigmentosa12.jpg,Retinitis Pigmentosa,8,train
Myopia/Myopia354.jpg,Myopia,6,train
Healthy/Healthy987.jpg,Healthy,4,train
Glaucoma/Glaucoma740.jpg,Glaucoma,3,train
Healthy/Healthy168.jpg,Healthy,4,train
Myopia/Myopia55.jpg,Myopia,6,train
Healthy/Healthy625.jpg,Healthy,4,train
Diabetic Retinopathy/DR695.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR53.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR173.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment60.jpg,Retinal Detachment,7,train
Healthy/Healthy888.jpg,Healthy,4,train
Macular Scar/Macular Scar174.jpg,Macular Scar,5,train
Glaucoma/Glaucoma964.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR917.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1300.jpg,Glaucoma,3,train
Myopia/Myopia330.jpg,Myopia,6,train
Macular Scar/Macular Scar347.jpg,Macular Scar,5,train
Healthy/Healthy963.jpg,Healthy,4,train
Macular Scar/Macular Scar159.jpg,Macular Scar,5,train
Myopia/Myopia434.jpg,Myopia,6,train
Disc Edema/Disc Edema57.jpg,Disc Edema,2,train
Macular Scar/Macular Scar211.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR387.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy866.jpg,Healthy,4,train
Diabetic Retinopathy/DR179.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema126.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR397.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR368.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR574.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar377.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR892.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma401.jpg,Glaucoma,3,train
Disc Edema/Disc Edema13.jpg,Disc Edema,2,train
Healthy/Healthy806.jpg,Healthy,4,train
Glaucoma/Glaucoma859.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1209.jpg,Glaucoma,3,train
Glaucoma/Glaucoma724.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1164.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1232.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy702.jpg,Healthy,4,train
Glaucoma/Glaucoma887.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR974.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR591.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1146.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1254.jpg,Glaucoma,3,train
Glaucoma/Glaucoma497.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1040.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1082.jpg,Glaucoma,3,train
Disc Edema/Disc Edema46.jpg,Disc Edema,2,train
Glaucoma/Glaucoma305.jpg,Glaucoma,3,train
Healthy/Healthy131.jpg,Healthy,4,train
Glaucoma/Glaucoma489.jpg,Glaucoma,3,train
Healthy/Healthy208.jpg,Healthy,4,train
Diabetic Retinopathy/DR993.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma43.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR862.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1271.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma277.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR192.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1494.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1063.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma419.jpg,Glaucoma,3,train
Macular Scar/Macular Scar205.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1443.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR683.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia248.jpg,Myopia,6,train
Healthy/Healthy494.jpg,Healthy,4,train
Diabetic Retinopathy/DR712.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR246.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1001.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1034.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar124.jpg,Macular Scar,5,train
Myopia/Myopia27.jpg,Myopia,6,train
Retinal Detachment/Retinal Detachment74.jpg,Retinal Detachment,7,train
Healthy/Healthy428.jpg,Healthy,4,train
Myopia/Myopia149.jpg,Myopia,6,train
Glaucoma/Glaucoma577.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1314.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR369.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa60.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR189.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR107.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia124.jpg,Myopia,6,train
Diabetic Retinopathy/DR704.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR462.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1045.jpg,Glaucoma,3,train
Macular Scar/Macular Scar265.jpg,Macular Scar,5,train
Glaucoma/Glaucoma703.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1303.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1196.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1090.jpg,Glaucoma,3,train
Healthy/Healthy235.jpg,Healthy,4,train
Macular Scar/Macular Scar168.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR536.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia451.jpg,Myopia,6,train
Healthy/Healthy65.jpg,Healthy,4,train
Healthy/Healthy902.jpg,Healthy,4,train
Glaucoma/Glaucoma586.jpg,Glaucoma,3,train
Macular Scar/Macular Scar23.jpg,Macular Scar,5,train
Healthy/Healthy26.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment34.jpg,Retinal Detachment,7,train
Myopia/Myopia41.jpg,Myopia,6,train
Healthy/Healthy155.jpg,Healthy,4,train
Retinitis Pigmentosa/Retinitis Pigmentosa73.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma256.jpg,Glaucoma,3,train
Myopia/Myopia6.jpg,Myopia,6,train
Diabetic Retinopathy/DR76.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR617.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma196.jpg,Glaucoma,3,train
Myopia/Myopia308.jpg,Myopia,6,train
Diabetic Retinopathy/DR576.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1277.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar389.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR693.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy102.jpg,Healthy,4,train
Diabetic Retinopathy/DR420.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR561.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia390.jpg,Myopia,6,train
Glaucoma/Glaucoma601.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa120.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma187.jpg,Glaucoma,3,train
Myopia/Myopia475.jpg,Myopia,6,train
Diabetic Retinopathy/DR1495.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1005.jpg,Glaucoma,3,train
Glaucoma/Glaucoma358.jpg,Glaucoma,3,train
Glaucoma/Glaucoma992.jpg,Glaucoma,3,train
Healthy/Healthy863.jpg,Healthy,4,train
Diabetic Retinopathy/DR1463.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa130.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR685.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR949.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia328.jpg,Myopia,6,train
Healthy/Healthy9.jpg,Healthy,4,train
Myopia/Myopia17.jpg,Myopia,6,train
Macular Scar/Macular Scar161.jpg,Macular Scar,5,train
Healthy/Healthy722.jpg,Healthy,4,train
Glaucoma/Glaucoma673.jpg,Glaucoma,3,train
Healthy/Healthy134.jpg,Healthy,4,train
Healthy/Healthy231.jpg,Healthy,4,train
Glaucoma/Glaucoma173.jpg,Glaucoma,3,train
Macular Scar/Macular Scar203.jpg,Macular Scar,5,train
Glaucoma/Glaucoma941.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR413.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar281.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR943.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy818.jpg,Healthy,4,train
Healthy/Healthy637.jpg,Healthy,4,train
Diabetic Retinopathy/DR1413.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR657.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1025.jpg,Glaucoma,3,train
Myopia/Myopia377.jpg,Myopia,6,train
Glaucoma/Glaucoma581.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa126.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR32.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia416.jpg,Myopia,6,train
Myopia/Myopia106.jpg,Myopia,6,train
Diabetic Retinopathy/DR1350.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy521.jpg,Healthy,4,train
Healthy/Healthy48.jpg,Healthy,4,train
Healthy/Healthy19.jpg,Healthy,4,train
Glaucoma/Glaucoma461.jpg,Glaucoma,3,train
Healthy/Healthy138.jpg,Healthy,4,train
Disc Edema/Disc Edema44.jpg,Disc Edema,2,train
Glaucoma/Glaucoma767.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1293.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR948.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar434.jpg,Macular Scar,5,train
Healthy/Healthy501.jpg,Healthy,4,train
Macular Scar/Macular Scar271.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR143.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1010.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1112.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR163.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar120.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1279.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1032.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment83.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR245.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia47.jpg,Myopia,6,train
Glaucoma/Glaucoma544.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1469.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma453.jpg,Glaucoma,3,train
Glaucoma/Glaucoma579.jpg,Glaucoma,3,train
Macular Scar/Macular Scar335.jpg,Macular Scar,5,train
Healthy/Healthy794.jpg,Healthy,4,train
Glaucoma/Glaucoma389.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR854.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR62.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR11.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Healthy/Healthy245.jpg,Healthy,4,train
Healthy/Healthy994.jpg,Healthy,4,train
Macular Scar/Macular Scar63.jpg,Macular Scar,5,train
Macular Scar/Macular Scar196.jpg,Macular Scar,5,train
Myopia/Myopia309.jpg,Myopia,6,train
Glaucoma/Glaucoma615.jpg,Glaucoma,3,train
Macular Scar/Macular Scar412.jpg,Macular Scar,5,train
Macular Scar/Macular Scar328.jpg,Macular Scar,5,train
Myopia/Myopia225.jpg,Myopia,6,train
Healthy/Healthy584.jpg,Healthy,4,train
Healthy/Healthy899.jpg,Healthy,4,train
Myopia/Myopia141.jpg,Myopia,6,train
Glaucoma/Glaucoma547.jpg,Glaucoma,3,train
Glaucoma/Glaucoma918.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1454.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia448.jpg,Myopia,6,train
Healthy/Healthy434.jpg,Healthy,4,train
Healthy/Healthy100.jpg,Healthy,4,train
Diabetic Retinopathy/DR1159.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment20.jpg,Retinal Detachment,7,train
Glaucoma/Glaucoma962.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR294.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy616.jpg,Healthy,4,train
Glaucoma/Glaucoma559.jpg,Glaucoma,3,train
Healthy/Healthy505.jpg,Healthy,4,train
Glaucoma/Glaucoma1239.jpg,Glaucoma,3,train
Glaucoma/Glaucoma922.jpg,Glaucoma,3,train
Glaucoma/Glaucoma599.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1253.jpg,Glaucoma,3,train
Glaucoma/Glaucoma219.jpg,Glaucoma,3,train
Myopia/Myopia443.jpg,Myopia,6,train
Healthy/Healthy633.jpg,Healthy,4,train
Myopia/Myopia278.jpg,Myopia,6,train
Healthy/Healthy825.jpg,Healthy,4,train
Glaucoma/Glaucoma816.jpg,Glaucoma,3,train
Macular Scar/Macular Scar192.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR389.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa80.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma393.jpg,Glaucoma,3,train
Macular Scar/Macular Scar282.jpg,Macular Scar,5,train
Retinal Detachment/Retinal Detachment120.jpg,Retinal Detachment,7,train
Retinitis Pigmentosa/Retinitis Pigmentosa69.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR1311.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy104.jpg,Healthy,4,train
Diabetic Retinopathy/DR716.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR463.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia441.jpg,Myopia,6,train
Diabetic Retinopathy/DR1252.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia198.jpg,Myopia,6,train
Diabetic Retinopathy/DR206.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment11.jpg,Retinal Detachment,7,train
Retinal Detachment/Retinal Detachment89.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR359.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1324.jpg,Glaucoma,3,train
Myopia/Myopia68.jpg,Myopia,6,train
Diabetic Retinopathy/DR403.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1155.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR995.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1061.jpg,Glaucoma,3,train
Healthy/Healthy819.jpg,Healthy,4,train
Healthy/Healthy666.jpg,Healthy,4,train
Diabetic Retinopathy/DR1474.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy76.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment2.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR348.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR486.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar46.jpg,Macular Scar,5,train
Disc Edema/Disc Edema64.jpg,Disc Edema,2,train
Glaucoma/Glaucoma1170.jpg,Glaucoma,3,train
Macular Scar/Macular Scar64.jpg,Macular Scar,5,train
Healthy/Healthy377.jpg,Healthy,4,train
Diabetic Retinopathy/DR1174.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR380.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma39.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR773.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma202.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1322.jpg,Glaucoma,3,train
Glaucoma/Glaucoma793.jpg,Glaucoma,3,train
Macular Scar/Macular Scar310.jpg,Macular Scar,5,train
Glaucoma/Glaucoma50.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR516.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma439.jpg,Glaucoma,3,train
Glaucoma/Glaucoma595.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa46.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma1270.jpg,Glaucoma,3,train
Myopia/Myopia30.jpg,Myopia,6,train
Diabetic Retinopathy/DR1088.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia134.jpg,Myopia,6,train
Myopia/Myopia220.jpg,Myopia,6,train
Glaucoma/Glaucoma224.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR604.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1216.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma686.jpg,Glaucoma,3,train
Myopia/Myopia461.jpg,Myopia,6,train
Healthy/Healthy331.jpg,Healthy,4,train
Diabetic Retinopathy/DR747.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia29.jpg,Myopia,6,train
Diabetic Retinopathy/DR1282.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma227.jpg,Glaucoma,3,train
Glaucoma/Glaucoma251.jpg,Glaucoma,3,train
Healthy/Healthy760.jpg,Healthy,4,train
Glaucoma/Glaucoma1169.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR883.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1041.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia63.jpg,Myopia,6,train
Macular Scar/Macular Scar373.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1241.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia13.jpg,Myopia,6,train
Glaucoma/Glaucoma425.jpg,Glaucoma,3,train
Glaucoma/Glaucoma275.jpg,Glaucoma,3,train
Myopia/Myopia287.jpg,Myopia,6,train
Myopia/Myopia103.jpg,Myopia,6,train
Diabetic Retinopathy/DR856.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy903.jpg,Healthy,4,train
Glaucoma/Glaucoma148.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR913.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa131.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR1059.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma339.jpg,Glaucoma,3,train
Disc Edema/Disc Edema86.jpg,Disc Edema,2,train
Glaucoma/Glaucoma1237.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1347.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma296.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR819.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia214.jpg,Myopia,6,train
Macular Scar/Macular Scar251.jpg,Macular Scar,5,train
Glaucoma/Glaucoma422.jpg,Glaucoma,3,train
Glaucoma/Glaucoma986.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1354.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma596.jpg,Glaucoma,3,train
Myopia/Myopia56.jpg,Myopia,6,train
Diabetic Retinopathy/DR1133.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR692.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy152.jpg,Healthy,4,train
Diabetic Retinopathy/DR1292.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma246.jpg,Glaucoma,3,train
Healthy/Healthy92.jpg,Healthy,4,train
Healthy/Healthy659.jpg,Healthy,4,train
Disc Edema/Disc Edema41.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR139.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1014.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa31.jpg,Retinitis Pigmentosa,8,train
Healthy/Healthy43.jpg,Healthy,4,train
Healthy/Healthy639.jpg,Healthy,4,train
Retinitis Pigmentosa/Retinitis Pigmentosa108.jpg,Retinitis Pigmentosa,8,train
Macular Scar/Macular Scar178.jpg,Macular Scar,5,train
Healthy/Healthy410.jpg,Healthy,4,train
Healthy/Healthy222.jpg,Healthy,4,train
Healthy/Healthy309.jpg,Healthy,4,train
Healthy/Healthy592.jpg,Healthy,4,train
Diabetic Retinopathy/DR921.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia260.jpg,Myopia,6,train
Diabetic Retinopathy/DR675.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR709.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR123.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1167.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia477.jpg,Myopia,6,train
Diabetic Retinopathy/DR405.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy267.jpg,Healthy,4,train
Glaucoma/Glaucoma247.jpg,Glaucoma,3,train
Myopia/Myopia108.jpg,Myopia,6,train
Glaucoma/Glaucoma700.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR789.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia191.jpg,Myopia,6,train
Diabetic Retinopathy/DR997.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia316.jpg,Myopia,6,train
Healthy/Healthy950.jpg,Healthy,4,train
Macular Scar/Macular Scar404.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR736.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR185.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma355.jpg,Glaucoma,3,train
Glaucoma/Glaucoma532.jpg,Glaucoma,3,train
Glaucoma/Glaucoma95.jpg,Glaucoma,3,train
Myopia/Myopia413.jpg,Myopia,6,train
Healthy/Healthy366.jpg,Healthy,4,train
Healthy/Healthy390.jpg,Healthy,4,train
Diabetic Retinopathy/DR335.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR664.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema2.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR1434.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment45.jpg,Retinal Detachment,7,train
Glaucoma/Glaucoma241.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1338.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR888.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy446.jpg,Healthy,4,train
Glaucoma/Glaucoma45.jpg,Glaucoma,3,train
Healthy/Healthy140.jpg,Healthy,4,train
Macular Scar/Macular Scar117.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR827.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR759.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR48.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy673.jpg,Healthy,4,train
Diabetic Retinopathy/DR879.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema68.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR797.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1136.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy388.jpg,Healthy,4,train
Glaucoma/Glaucoma839.jpg,Glaucoma,3,train
Healthy/Healthy283.jpg,Healthy,4,train
Glaucoma/Glaucoma937.jpg,Glaucoma,3,train
Glaucoma/Glaucoma945.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1126.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR12.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1002.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma139.jpg,Glaucoma,3,train
Healthy/Healthy596.jpg,Healthy,4,train
Myopia/Myopia411.jpg,Myopia,6,train
Macular Scar/Macular Scar285.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR155.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia229.jpg,Myopia,6,train
Glaucoma/Glaucoma225.jpg,Glaucoma,3,train
Glaucoma/Glaucoma970.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1249.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar425.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR254.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma117.jpg,Glaucoma,3,train
Myopia/Myopia116.jpg,Myopia,6,train
Myopia/Myopia363.jpg,Myopia,6,train
